,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
1634,0.0,0.0,0.04,0.02,0.0,0.0,0.02,0.01,0.05,0.045,0.0
1635,0.0,0.07333333333333333,0.1325,0.0,0.0,0.0,0.02,0.0,0.1433333333333333,0.44,0.01
1636,0.0,0.03,0.02,0.01,0.0,0.0,0.11,0.0,0.095,0.04,0.0
1637,0.0,0.01,0.01,0.0,0.01,0.0,0.04,0.0,0.03,0.01,0.0
1638,0.0,0.0,0.01,0.0,0.0,0.0,0.04666666666666666,0.0,0.09,0.0,0.0
1639,0.01,0.03933333333333333,0.2534722222222221,0.01,0.01,0.0,0.0,0.01,0.0,0.20983333333333332,0.09710714285714285
1640,0.0,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.0
1641,0.0,0.578,0.6,0.0,0.01,0.02,0.04,0.003333333333333333,0.04,0.04,0.01
1642,0.0,0.04,0.05999999999999999,0.0,0.03,0.02,0.0425,0.01,0.13066666666666665,0.324,0.0
1643,0.02,0.05,0.08,0.0,0.03,0.01,0.02,0.0,0.16,0.4366666666666667,0.018000000000000002
1644,0.94,0.0,0.04666666666666666,0.01,0.0,0.01,0.003333333333333333,0.02,0.01,0.02,0.0
1645,0.0,0.0,0.01,0.0,0.0,0.0,0.1,0.0,0.02,0.01,0.0
1646,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.016,0.04,0.0
1647,0.0,0.02,0.0,0.0,0.0,0.0,0.026666666666666665,0.0,0.03,0.39,0.0
1648,0.0,0.01,0.03333333333333333,0.01,0.0,0.0,0.06,0.0,0.08800000000000001,0.09,0.0
1649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,0.0,0.01,0.01,0.0,0.0,0.0,0.09,0.0,0.03,0.01,0.0
1651,0.0,0.025,0.06,0.0,0.01,0.0,0.02,0.0,0.045,0.04,0.0
1652,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.1,0.0,0.0
1653,0.0,0.0,0.02,0.0,0.0,0.0,0.05,0.0,0.15,0.03333333333333333,0.0
1654,0.01,0.08583333333333334,0.016666666666666666,0.0,0.0,0.0,0.03,0.01,0.05,0.075,0.02
1655,0.0,0.0,0.03,0.0,0.03,0.01,0.07,0.0,0.1125,0.02,0.0
1656,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.07200000000000001,0.07,0.0
1657,0.0,0.0,0.062,0.0,0.0,0.0,0.03666666666666667,0.01,0.04,0.28,0.0
1658,0.04,0.05333333333333334,0.1,0.03,0.01,0.0,0.01,0.0,0.03,0.19,0.01
1659,0.0,0.0,0.02,0.0,0.0,0.005,0.03,0.0,0.0475,0.08,0.0
1660,0.02,0.02,0.105,0.02,0.025,0.0,0.03,0.01,0.08333333333333334,0.05,0.01
1661,0.01,0.03,0.04333333333333334,0.0,0.01,0.0,0.01,0.0,0.09,0.21166666666666664,0.0
1662,0.01,0.0695,0.10625000000000001,0.0,0.0,0.026333333333333334,0.0,0.0,0.06,0.38416666666666666,0.03
1663,0.01,0.030333333333333334,0.07,0.04,0.01,0.01,0.0025,0.01,0.04,0.092,0.01
1664,0.0,0.01,0.14,0.0,0.0,0.0,0.01,0.0,0.03,0.13,0.0
1665,0.01,0.0,0.01,0.0,0.01,0.0,0.08,0.0,0.12,0.0,0.0
1666,0.01,0.025,0.04333333333333333,0.0,0.02,0.0,0.05333333333333333,0.0,0.05,0.1,0.01
1667,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.17,0.03,0.0
1668,0.0,0.0,0.04,0.0,0.0,0.0,0.05,0.0,0.15666666666666665,0.03,0.0
1669,0.0,0.1025,0.10800000000000001,0.0,0.0,0.0,0.048,0.0,0.14,0.5033333333333334,0.0
1670,0.0,0.02,0.04333333333333333,0.0,0.0,0.0,0.01,0.0,0.02,0.08866666666666667,0.0
1671,0.02,0.005,0.03,0.01,0.0,0.01,0.0025,0.0,0.07,0.04666666666666666,0.0
1672,0.0,0.007333333333333334,0.01,0.0,0.0,0.01,0.02,0.0,0.04,0.03,0.0
1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0
1674,0.01,0.01,0.04,0.01,0.006666666666666666,0.0,0.08,0.0,0.055,0.05,0.01
1675,0.01,0.0,0.02,0.0,0.0,0.0,0.1,0.0,0.12,0.05,0.0
1676,0.0,0.003333333333333333,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0
1677,0.01,0.027666666666666666,0.18600000000000003,0.01,0.0,0.01,0.013333333333333332,0.01,0.06,0.096,0.01
1678,0.08,0.04666666666666666,0.05,0.0,0.037000000000000005,0.0175,0.0,0.01,0.05166666666666666,0.1,0.006666666666666666
1679,0.03,0.017,0.052000000000000005,0.0,0.02333333333333333,0.04,0.03738095238095238,0.02,0.14833333333333332,0.12,0.0
1680,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.04,0.015,0.0
1681,0.0,0.01,0.003333333333333333,0.0,0.0,0.0,0.05,0.0,0.175,0.06,0.0
1682,0.03,0.04,0.16166666666666665,0.01,0.0,0.01,0.12,0.01,0.2,0.21166666666666664,0.003333333333333333
1683,0.0,0.005,0.01,0.0,0.02,0.0,0.03,0.0,0.05,0.01,0.0
1684,0.0,0.006666666666666666,0.0,0.02,0.0,0.0,0.09,0.0,0.07,0.0325,0.0
1685,0.0,0.01,0.0,0.0,0.012,0.0,0.01,0.0,0.0,0.11,0.0
1686,0.0,0.01,0.03833333333333333,0.0,0.016666666666666666,0.0,0.02,0.0,0.02,0.02,0.0
1687,0.01,0.01,0.01,0.0,0.02,0.0,0.006666666666666666,0.0,0.028333333333333335,0.051500000000000004,0.0
1688,0.0,0.0,0.0,0.0,0.0,0.01,0.008333333333333333,0.0,0.045,0.03,0.0
1689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
1690,0.0,0.02,0.02,0.0,0.01,0.0,0.035,0.01,0.03,0.07,0.0
1691,0.0,0.0,0.01,0.0,0.0,0.0,0.06,0.0,0.095,0.04,0.0
1692,0.05,0.01,0.07,0.0,0.01,0.0,0.03,0.03,0.076,0.023666666666666666,0.0
1693,0.0,0.018500000000000003,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0
1694,0.0,0.02166666666666667,0.5908333333333333,0.0,0.0,0.0,0.02,0.02,0.014499999999999999,0.03,0.0
1695,0.0,0.01,0.015,0.01,0.01,0.0,0.01,0.0,0.03,0.04,0.0
1696,0.0,0.3456666666666667,0.3177142857142857,0.0,0.02,0.0,0.03,0.0,0.02,0.02,0.3778333333333333
1697,0.11,0.1565,0.6826666666666666,0.03,0.02,0.02,0.04833333333333334,0.045,0.1,0.13166666666666668,0.05
1698,0.02,0.03,0.05333333333333333,0.01,0.0,0.02333333333333333,0.0,0.0,0.005,0.08,0.01
1699,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.07,0.0
1700,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
1701,0.0,0.03,0.1,0.01,0.012,0.01,0.02,0.02,0.11,0.05333333333333333,0.005
1702,0.0,0.385,0.11000000000000001,0.0,0.0,0.0,0.0,0.005,0.01,0.02,0.0
1703,0.03,0.01,0.0375,0.01,0.04,0.0,0.04,0.01,0.09,0.275,0.01
1704,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.14,0.01,0.0
1705,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.01,0.03,0.0
1706,0.0,0.008333333333333333,0.01,0.0,0.0,0.0,0.021666666666666664,0.0,0.07,0.04,0.0
1707,0.0,0.62,0.66,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0
1708,0.05,0.09,0.085,0.01,0.025,0.01,0.03,0.03,0.07,0.125,0.01
1709,0.0,0.12,0.12,0.0,0.0,0.0,0.055,0.0,0.03,0.0,0.0
1710,0.02,0.09833333333333334,0.09816666666666667,0.02,0.0,0.0,0.0,0.025,0.03,0.095,0.0
1711,0.02,0.017,0.09,0.0,0.025,0.0,0.03666666666666667,0.0,0.03,0.07,0.0
1712,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.16,0.01,0.0
1713,0.01,0.02,0.30333333333333334,0.0,0.0,0.0,0.04,0.006666666666666666,0.05,0.05166666666666666,0.29
1714,0.0,0.01,0.32896428571428565,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0
1715,0.0,0.01,0.024166666666666666,0.0,0.0,0.0025,0.01,0.0,0.05,0.094,0.0
1716,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
1717,0.17,0.03666666666666667,0.09166666666666667,0.01,0.01,0.0,0.04466666666666667,0.0,0.07,0.15416666666666667,0.02
1718,0.0,0.016666666666666666,0.075,0.02,0.02,0.01,0.01,0.02,0.115,0.19333333333333333,0.01
1719,0.84,0.013333333333333332,0.028333333333333332,0.0,0.0,0.01,0.01,0.03,0.04,0.016666666666666666,0.0
1720,0.02,0.03809523809523809,0.05,0.02,0.045714285714285714,0.0,0.06,0.01,0.122,0.20333333333333337,0.0
1721,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.0
1722,0.92,0.005,0.006666666666666666,0.0,0.015,0.0,0.0,0.0,0.0,0.05,0.003333333333333333
1723,0.0,0.0,0.015,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0
1724,0.63,0.01,0.02,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0
1725,0.0,0.01,0.0,0.0,0.0,0.0,0.1,0.0,0.0025,0.0,0.0
1726,0.0,0.07,0.06714285714285714,0.0,0.0,0.01,0.005,0.02,0.05,0.14666666666666667,0.01
1727,0.03,0.04333333333333333,0.02,0.0,0.01,0.0,0.19,0.0,0.04,0.08,0.0
1728,0.0,0.02,0.01,0.0,0.0,0.0,0.06666666666666667,0.0,0.04,0.08,0.0
1729,0.0,0.026666666666666665,0.0,0.0,0.02,0.0,0.02,0.0,0.01,0.06,0.0
1730,0.02,0.08585714285714285,0.05333333333333333,0.0,0.02,0.0,0.0,0.02,0.06,0.13,0.0
1731,0.04,0.02,0.03666666666666667,0.02,0.05,0.02,0.022000000000000002,0.01,0.08333333333333334,0.05,0.025
1732,0.0,0.12,0.09,0.0,0.0,0.0,0.02,0.0,0.19,0.05,0.0
1733,0.01,0.0,0.12,0.0,0.01,0.0,0.0,0.0,0.01,0.006666666666666666,0.69
1734,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
1735,0.0,0.02,0.03,0.0,0.0,0.0,0.05,0.0,0.095,0.0225,0.0
1736,0.0,0.031,0.07,0.01,0.01,0.0,0.08,0.0,0.11666666666666665,0.14133333333333334,0.0085
1737,0.05,0.05416666666666666,0.04,0.01,0.02,0.0,0.03333333333333333,0.01,0.08,0.255,0.006666666666666666
1738,0.78,0.02,0.03666666666666667,0.0,0.005,0.0,0.06625,0.0,0.08,0.05,0.0
1739,0.18,0.01,0.04166666666666666,0.0,0.01,0.0,0.02,0.02,0.02,0.04,0.003333333333333333
1740,0.0,0.03,0.03,0.0,0.02,0.0,0.04,0.0,0.13,0.09,0.02
1741,0.0,0.0,0.03,0.0,0.0,0.0,0.10071428571428571,0.0,0.1733333333333333,0.04,0.02
1742,0.0,0.01,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.01,0.0
1743,0.0,0.0,0.02,0.0,0.0,0.0,0.05,0.0,0.07,0.04,0.0
1744,0.0,0.0,0.02,0.0,0.0,0.005,0.06,0.0,0.0225,0.03,0.0
1745,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.045,0.0
1746,0.0,0.0,0.7909999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1747,0.0,0.0,0.018333333333333333,0.0,0.0,0.0,0.02,0.0,0.04,0.055999999999999994,0.0
1748,0.0,0.03,0.03,0.01,0.05,0.0,0.06733333333333333,0.0,0.115,0.026666666666666665,0.02
1749,0.01,0.01,0.015,0.01,0.0,0.0,0.06,0.0,0.16,0.05,0.0
1750,0.0,0.03,0.01,0.01,0.01,0.0,0.035,0.003333333333333333,0.07666666666666666,0.0975,0.01
1751,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.19833333333333333,0.03,0.0
1752,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.12,0.02,0.0
1753,0.0,0.02,0.02333333333333333,0.0,0.0,0.0,0.02,0.0,0.03,0.25,0.01
1754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.29,0.03,0.0
1755,0.01,0.0,0.01,0.0,0.0,0.0,0.05,0.0,0.07,0.01,0.0
1756,0.0,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.11699999999999999,0.0385,0.0
1757,0.06,0.05,0.0925,0.0,0.05,0.02,0.02,0.06,0.075,0.16,0.0025
1758,0.03,0.04,0.05166666666666666,0.0,0.03,0.01,0.085,0.0,0.08,0.10333333333333333,0.035
1759,0.0,0.0,0.03,0.0,0.0,0.0,0.0545,0.0,0.17,0.0,0.0
1760,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0475,0.07,0.0
1761,0.0,0.01,0.0,0.0,0.01,0.045,0.035,0.0,0.06083333333333333,0.04,0.01
1762,0.0,0.0,0.03333333333333333,0.0,0.015,0.01,0.015,0.0,0.06,0.015,0.0
1763,0.0,0.02,0.04,0.0,0.015,0.03,0.05,0.02,0.03,0.16,0.0
1764,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
1765,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.09,0.03,0.0
1766,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.01,0.03,0.0
1767,0.09,0.058499999999999996,0.07566666666666666,0.0,0.016666666666666666,0.0,0.04,0.0,0.0725,0.1,0.02
1768,0.02,0.01,0.05583333333333334,0.0,0.0,0.0,0.015714285714285715,0.01,0.07666666666666667,0.27,0.0
1769,0.02,0.03,0.07,0.0,0.01,0.005,0.05,0.01,0.0325,0.07,0.0
1770,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.5858333333333333,0.0,0.0
1771,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.01,0.03,0.0
1772,0.27,0.02333333333333333,0.04,0.01,0.01,0.0,0.06,0.01,0.04,0.06,0.0
1773,0.0,0.0,0.02333333333333333,0.0,0.0,0.01,0.02,0.0075,0.0,0.01,0.0
1774,0.0,0.015,0.01,0.0,0.0,0.0,0.03,0.005,0.06,0.04,0.0
1775,0.03,0.02,0.10333333333333333,0.01,0.0,0.0,0.02,0.0,0.006666666666666666,0.09333333333333334,0.0
1776,0.0,0.0025,0.005,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0
1777,0.0,0.01,0.01,0.0,0.0,0.0,0.05,0.0,0.06833333333333333,0.035,0.0
1778,0.0,0.02,0.07,0.01,0.0,0.016,0.07666666666666666,0.0,0.15,0.08,0.005
1779,0.0,0.02,0.01,0.0,0.03,0.0,0.03,0.0,0.02,0.03,0.0
1780,0.0,0.02,0.0175,0.0,0.0,0.0,0.17,0.0,0.05,0.0,0.01
1781,0.03,0.018333333333333333,0.079,0.03,0.0,0.016666666666666666,0.05,0.05,0.03,0.15,0.0
1782,0.0,0.01,0.0425,0.0,0.0,0.0,0.02,0.0,0.01,0.0225,0.0
1783,0.0,0.0,0.04666666666666666,0.74,0.0,0.0,0.0,0.0,0.01,0.05,0.0
1784,0.0,0.0,0.0175,0.0,0.0,0.0,0.02,0.0,0.025,0.02,0.0
1785,0.0,0.0,0.009166666666666667,0.49,0.0,0.0,0.01,0.0,0.02333333333333333,0.03,0.0
1786,0.01,0.003333333333333333,0.04,0.0,0.0,0.01,0.03,0.02,0.1,0.01,0.0
1787,0.03,0.03,0.08933333333333333,0.0,0.03,0.01,0.04,0.04,0.11,0.24302380952380948,0.01
1788,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.645,0.038,0.0
1789,0.36,0.0,0.0225,0.01,0.0,0.01,0.01,0.03,0.02,0.06,0.0
1790,0.0,0.04,0.40558333333333324,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0
1791,0.01,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.07,0.0
1792,0.0,0.0,0.0,0.01,0.0,0.26,0.02,0.0,0.013333333333333332,0.03,0.0
1793,0.03,0.63,0.6525,0.01,0.005,0.01,0.035,0.02,0.02,0.045,0.0
1794,0.0,0.0,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.05,0.0
1795,0.0,0.01,0.05,0.02,0.01,0.0,0.06666666666666667,0.0,0.09,0.11916666666666666,0.0
1796,0.0,0.01,0.09,0.0,0.0,0.01,0.01,0.0,0.03,0.03,0.0
1797,0.04,0.0525,0.0475,0.0,0.07,0.01,0.04,0.02,0.07,0.27,0.03
1798,0.01,0.01,0.042,0.0,0.01,0.0,0.01,0.0,0.0,0.05,0.02
1799,0.32,0.01,0.05,0.0,0.01,0.0,0.01,0.0,0.06,0.07,0.02
1800,0.01,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.03,0.075,0.0
1801,0.03,0.016666666666666666,0.063,0.01,0.01,0.0,0.015,0.0,0.01,0.0775,0.005
1802,0.01,0.0325,0.02,0.0,0.01,0.0,0.01,0.0,0.02,0.08,0.0
1803,0.08,0.06,0.08,0.01,0.01,0.0,0.06166666666666666,0.04,0.065,0.147,0.01
1804,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.1,0.0
1805,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.0
1806,0.0,0.03,0.03333333333333333,0.0,0.0,0.01,0.03,0.0,0.1125,0.042,0.0
1807,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.055,0.008,0.0
1808,0.0,0.015,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0
1809,0.0,0.0,0.01,0.01,0.0,0.0,0.08,0.0,0.02,0.08,0.0
1810,0.0,0.045,0.06,0.01,0.0025,0.01,0.06533333333333333,0.0,0.12,0.08,0.01
1811,0.0,0.02,0.02,0.01,0.0,0.0,0.01,0.0,0.02,0.0,0.0
1812,0.0,0.01,0.04,0.0,0.0,0.0,0.005,0.01,0.042,0.05,0.0
1813,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.14,0.0,0.0
1814,0.01,0.005,0.03,0.0,0.0125,0.0,0.0,0.0,0.0575,0.13,0.0
1815,0.01,0.045,0.04333333333333333,0.0,0.0,0.01,0.02,0.01,0.015714285714285715,0.23833333333333329,0.02
1816,0.0,0.11,0.32,0.0,0.0,0.0,0.07,0.0,0.0,0.03,0.0
1817,0.0,0.03,0.034,0.0,0.02,0.0,0.05,0.0,0.09,0.26,0.0
1818,0.0,0.0,0.1,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.0
1819,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.03,0.0
1820,0.0,0.0,0.02,0.0,0.0,0.046,0.005,0.01,0.01,0.02,0.0
1821,0.01,0.03166666666666666,0.03,0.01,0.0,0.0,0.035,0.0,0.02,0.02,0.01
1822,0.0,0.0,0.059333333333333335,0.0,0.015,0.0,0.005,0.0225,0.0025,0.0,0.0
1823,0.03,0.013333333333333332,0.038,0.0,0.04,0.02,0.02,0.02,0.05,0.12,0.03
1824,0.0,0.03,0.06,0.02,0.0,0.0,0.045,0.02,0.016666666666666666,0.09,0.01
1825,0.0,0.0,0.0,0.0,0.01,0.0,0.15,0.0,0.515,0.01,0.0
1826,0.01,0.02,0.04,0.0,0.025,0.0,0.02,0.01,0.03,0.04,0.0
1827,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.2925,0.14,0.0
1828,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
1829,0.0,0.0385,0.033,0.0,0.0,0.0,0.01,0.0,0.06,0.0425,0.0
1830,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.56,0.0,0.0
1831,0.01,0.01,0.013333333333333332,0.0,0.0,0.0,0.03,0.0,0.0625,0.04,0.0
1832,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.13,0.03,0.0
1833,0.0,0.01,0.023333333333333334,0.01,0.0,0.01,0.02,0.025,0.03,0.01,0.0
1834,0.03,0.01,0.01,0.03,0.01,0.01,0.03,0.01,0.05,0.19833333333333333,0.02
1835,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0
1836,0.01,0.005,0.02,0.0,0.01,0.0,0.01,0.0,0.11,0.04,0.0
1837,0.04,0.01,0.049833333333333334,0.0,0.0,0.0016666666666666666,0.045,0.0,0.06833333333333334,0.02,0.016
1838,0.02,0.006666666666666666,0.06,0.01,0.0,0.0,0.03,0.02,0.04,0.035,0.0
1839,0.0,0.02,0.081,0.0,0.011666666666666667,0.01,0.11,0.0,0.25,0.055,0.0
1840,0.03,0.0,0.02,0.0,0.0,0.0,0.11,0.0,0.35,0.01,0.0
1841,0.01,0.01,0.055,0.0,0.0,0.02,0.06,0.0,0.05,0.11,0.015
1842,0.0,0.0,0.04666666666666666,0.0,0.02,0.0,0.025,0.0,0.07,0.06,0.01
1843,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.01,0.0
1844,0.01,0.035,0.03833333333333333,0.0,0.015,0.0,0.1,0.015666666666666666,0.09,0.0775,0.04
1845,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.05,0.0
1846,0.0,0.01,0.07,0.0,0.01,0.01,0.06,0.01,0.128,0.14,0.0
1847,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.12,0.0,0.0
1848,0.0,0.0175,0.04,0.0,0.0,0.0,0.01,0.0,0.02,0.07466666666666667,0.0
1849,0.03,0.02,0.005,0.0,0.035,0.01,0.07,0.01,0.08,0.04,0.01
1850,0.01,0.01875,0.03333333333333333,0.0,0.02,0.0,0.02,0.01,0.04833333333333333,0.08,0.0
1851,0.0,0.0,0.015,0.0,0.0,0.01,0.04,0.02,0.08,0.11,0.0
1852,0.01,0.03,0.07416666666666667,0.01,0.02,0.0,0.02,0.03,0.11,0.12,0.0
1853,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.0,0.3,0.02,0.0
1854,0.0,0.035,0.1075,0.0,0.003333333333333333,0.033,0.03,0.0,0.025,0.44983333333333336,0.02
1855,0.0,0.015357142857142856,0.2624404761904761,0.0,0.0,0.0,0.32240476190476186,0.0,0.2851904761904761,0.28058730158730155,0.1425
1856,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.05,0.05,0.0
1857,0.02,0.042,0.04333333333333333,0.01,0.02333333333333333,0.0,0.053,0.025,0.08,0.135,0.02
1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0625,0.0
1859,0.0,0.02,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.01
1860,0.0,0.02,0.02,0.0,0.0,0.0,0.04,0.01,0.14133333333333334,0.026666666666666665,0.0
1861,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.13,0.0,0.0
1862,0.0,0.01,0.06,0.0,0.0,0.0,0.01,0.01,0.02,0.075,0.0
1863,0.02,0.0,0.03,0.0,0.008333333333333333,0.0,0.01,0.01,0.02333333333333333,0.36333333333333334,0.01
1864,0.0,0.0,0.01,0.01,0.0,0.0,0.02,0.0,0.03,0.09,0.0
1865,0.05,0.033666666666666664,0.12625,0.0,0.01,0.0,0.05,0.01,0.06,0.0675,0.003333333333333333
1866,0.97,0.01,0.025,0.0,0.0,0.0,0.01,0.02,0.02,0.05,0.0
1867,0.0,0.16,0.14,0.0,0.0,0.0,0.02,0.0,0.01,0.175,0.0
1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
1869,0.0,0.01,0.056666666666666664,0.0,0.015,0.01,0.01,0.08,0.09666666666666668,0.24666666666666667,0.01
1870,0.04,0.05833333333333334,0.1383333333333333,0.0,0.03,0.0,0.08,0.013333333333333332,0.12333333333333334,0.08,0.01
1871,0.87,0.01,0.012,0.0,0.003333333333333333,0.0,0.0,0.0,0.015,0.015,0.0
1872,0.01,0.02,0.035,0.0,0.0,0.0,0.0,0.0,0.005,0.03,0.0
1873,0.0,0.062,0.02,0.0,0.0,0.01,0.02,0.0,0.03,0.056666666666666664,0.0
1874,0.0,0.8165,0.825,0.0,0.01,0.0,0.01,0.0,0.01,0.7583333333333333,0.06833333333333334
1875,0.0,0.0,0.04452380952380953,0.0,0.0,0.0,0.63,0.01,0.05952380952380953,0.0,0.05461111111111111
1876,0.01,0.026666666666666665,0.01,0.0,0.02,0.01,0.09,0.01,0.0625,0.085,0.0
1877,0.0,0.0225,0.03,0.0,0.0,0.0,0.015,0.0,0.09,0.16,0.006
1878,0.01,0.013333333333333332,0.011666666666666665,0.0,0.01,0.0,0.0,0.0,0.04,0.1,0.0
1879,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.04,0.04,0.0
1880,0.97,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.04,0.0
1881,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,0.0,0.016666666666666666,0.006666666666666666,0.0,0.0,0.01,0.06183333333333334,0.0,0.06019047619047619,0.065,0.0
1883,0.03,0.005833333333333333,0.01,0.0,0.08,0.01,0.08,0.01,0.1,0.11,0.01
1884,0.02,0.03,0.028333333333333335,0.0,0.0,0.0,0.05,0.0,0.09,0.03,0.006
1885,0.85,0.02,0.05333333333333334,0.0,0.0,0.0,0.0,0.01,0.05,0.02,0.0
1886,0.0,0.0,0.02,0.0,0.0,0.0,0.07,0.0,0.14,0.01,0.0
1887,0.0,0.03,0.05,0.01,0.0,0.0,0.0,0.0,0.05,0.05,0.01
1888,0.0,0.03,0.05,0.16,0.01,0.0,0.0,0.0,0.02,0.17666666666666664,0.01
1889,0.05,0.03,0.08666666666666666,0.06,0.01,0.01,0.08,0.04,0.09,0.04,0.01
1890,0.0,0.03,0.042,0.0,0.0,0.0,0.02,0.0,0.1,0.0,0.0
1891,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0
1892,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.69,0.02,0.0
1893,0.0,0.016666666666666666,0.03,0.0,0.01,0.01,0.0,0.01,0.02,0.24,0.0
1894,0.0,0.09433333333333334,0.07416666666666667,0.0,0.0,0.0,0.01,0.02,0.1433333333333333,0.01,0.0
1895,0.05,0.05,0.08583333333333332,0.01,0.02,0.0275,0.055,0.0,0.05,0.08166666666666668,0.01
1896,0.02,0.22,0.24,0.0,0.01,0.0,0.01,0.0,0.05,0.08,0.0
1897,0.0,0.0325,0.05,0.0,0.01,0.01,0.04,0.01,0.03,0.01,0.0
1898,0.0,0.0,0.02,0.01,0.0,0.0,0.02,0.0,0.01,0.18333333333333335,0.0
1899,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.0,0.06,0.01,0.0
1900,0.02,0.0075,0.025,0.0,0.01,0.0,0.08,0.01,0.045,0.2791666666666667,0.0
1901,0.0,0.04,0.0425,0.0,0.0125,0.02,0.02,0.01,0.03,0.01,0.01
1902,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.003333333333333333,0.0,0.02,0.0
1903,0.08,0.02,0.04,0.01,0.01,0.0,0.025,0.0,0.13,0.03,0.0
